Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
B_-1_-1_P_BLUE_-4_-4_-1_-2_-1_-1_P_ORANGE_-4_4_-1_0_-1_1,0,7,1,6,7,0.0,0.14285714285714285,0.05483716,0.0122898165,0.032446988,0.073510885,0.13429572,0.080499575,0.023630034,0.27956593
B_0_-4_P_BLUE_-1_-5_-1_-3_0_-4_P_ORANGE_-1_-2_0_-4_1_1,0,2,1,1,2,0.0,0.5,0.05472465,0.052437954,0.0022866942,0.1071626,0.33953625,0.14593522,0.19360104,0.4854715
B_1_-5_P_BLUE_0_-5_0_-4_1_-2_P_ORANGE_1_-5_1_-4_1_0,0,2,1,1,2,0.0,0.5,0.05467764,0.04867431,0.0060033295,0.10335195,0.4676234,0.016873077,0.45075035,0.4844965
B_0_-5_P_BLUE_-1_-5_0_-5_1_-4_P_ORANGE_0_-6_0_-4_0_-3,0,2,1,1,2,0.0,0.5,0.05466886,0.04969263,0.004976228,0.10436149,0.49896562,0.019312978,0.47965264,0.5182786
B_-1_-5_P_BLUE_-2_-4_-1_-5_-1_-5_P_ORANGE_-1_-5_-1_-4_-1_0,0,3,1,2,3,0.0,0.3333333333333333,0.05437419,0.031923573,0.028164998,0.099314,0.44382223,0.03529676,0.39418405,0.47320554
B_3_-3_P_BLUE_0_-4_2_-5_3_-2_P_ORANGE_2_-3_2_0_3_-2,0,2,1,1,2,0.0,0.5,0.05435239,0.04437362,0.009978772,0.09872601,0.28596494,0.08622941,0.19973554,0.37219435
B_-1_-5_P_BLUE_-1_-6_-1_-5_-1_-4_P_ORANGE_-2_-4_-1_-5_0_-5,0,2,1,1,2,0.0,0.5,0.054227393,0.042913277,0.011314117,0.09714067,0.41668195,0.015141487,0.40154046,0.43182343
B_0_-4_P_BLUE_0_-5_0_-4_0_-3_P_ORANGE_-1_-1_0_-4_0_-4,0,2,1,1,2,0.0,0.5,0.054204352,0.008910634,0.04529372,0.063114986,0.40885025,0.040163785,0.36868647,0.44901404
B_-2_-3_P_BLUE_-4_-3_-2_2_-1_-3_P_ORANGE_-3_-5_-3_-2_-3_-1,0,2,1,1,2,0.0,0.5,0.054039545,0.016651018,0.03738853,0.070690565,0.32015705,0.012527332,0.30762973,0.3326844
B_0_-4_P_BLUE_-1_-5_0_-5_0_-4_P_ORANGE_-1_-3_0_-4_0_-1,0,4,1,3,4,0.0,0.25,0.053954516,0.04781273,0.012558299,0.13082546,0.35614204,0.09105022,0.19946031,0.42445478
B_2_-5_P_BLUE_0_-5_1_-5_3_-4_P_ORANGE_-3_-3_2_-5_2_-2,0,2,1,1,2,0.0,0.5,0.0539429,0.044334862,0.009608036,0.09827776,0.3080031,0.0030254722,0.30497763,0.31102857
B_-4_-5_P_BLUE_-4_-5_-2_-5_2_-5_P_ORANGE_-4_-5_-4_-1_-2_-2,0,2,1,1,2,0.0,0.5,0.0539333,0.04792548,0.0060078204,0.10185878,0.21801417,0.139052,0.078962155,0.35706618
B_-1_-3_P_BLUE_-1_-4_-1_-3_1_-5_P_ORANGE_-3_0_-1_-3_0_-5,0,2,1,1,2,0.0,0.5,0.053899348,5.2155927e-05,0.05384719,0.0539515,0.3694175,0.023522124,0.34589538,0.39293963
B_-1_0_P_BLUE_-3_0_-3_2_-2_0_P_ORANGE_-4_1_-1_2_1_2,0,2,1,1,2,0.0,0.5,0.0538505,0.007833505,0.046017,0.06168401,0.35685104,0.023805872,0.33304518,0.38065693
B_0_-4_P_BLUE_0_-5_0_-4_3_-4_P_ORANGE_0_-5_0_-1_1_-3,0,2,1,1,2,0.0,0.5,0.053849783,0.03268907,0.021160712,0.08653885,0.25848603,0.18034895,0.07813708,0.43883497
B_1_-5_P_BLUE_0_-4_1_-5_2_-5_P_ORANGE_0_-2_1_-5_3_0,0,2,1,1,2,0.0,0.5,0.053796437,0.046749514,0.007046922,0.10054595,0.26989165,0.15641078,0.113480866,0.42630243
B_-1_-5_P_BLUE_-2_-4_-1_-5_0_-3_P_ORANGE_-1_-5_-1_-4_-1_-2,0,2,1,1,2,0.0,0.5,0.05372169,0.024272554,0.029449135,0.07799424,0.43758118,0.00920482,0.42837635,0.446786
B_3_-1_P_BLUE_0_0_2_2_3_3_P_ORANGE_0_5_1_3_3_2,0,2,1,1,2,0.0,0.5,0.05371201,0.009549735,0.044162277,0.06326175,0.2336636,0.020605221,0.21305838,0.25426883
B_3_-3_P_BLUE_1_-4_2_-5_3_-3_P_ORANGE_0_-5_0_-1_3_-3,0,2,1,1,2,0.0,0.5,0.053652667,0.020826995,0.03282567,0.07447966,0.3641438,0.0978428,0.26630098,0.46198657
B_-4_4_P_BLUE_-3_1_-2_4_-1_-2_P_ORANGE_-4_4_-2_3_-2_4,0,2,1,1,2,0.0,0.5,0.05362519,0.008352475,0.045272715,0.061977666,0.035762336,0.012216124,0.023546213,0.04797846
B_-1_-1_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-3_3_-1_-1_0_0,0,2,1,1,2,0.0,0.5,0.053578824,0.025706997,0.027871827,0.07928582,0.3985278,0.035302103,0.3632257,0.4338299
B_-1_-5_P_BLUE_-2_-3_-1_-5_0_-2_P_ORANGE_-2_-4_-1_-5_-1_-4,0,3,1,2,3,0.0,0.3333333333333333,0.053560764,0.040470235,0.013788765,0.10908945,0.4492978,0.03032579,0.41898942,0.49072996
B_-3_-3_P_BLUE_-1_-5_0_-5_0_-5_P_ORANGE_-4_-5_-4_-2_-4_0,0,2,1,1,2,0.0,0.5,0.053430915,0.0075597335,0.04587118,0.060990646,0.31225872,0.021168396,0.2910903,0.3334271
B_3_-5_P_BLUE_0_-5_2_-5_3_-5_P_ORANGE_1_-3_3_-5_3_-1,0,2,1,1,2,0.0,0.5,0.053181507,0.0040223766,0.04915913,0.05720388,0.2525055,0.10097629,0.15152922,0.3534818
B_1_2_P_BLUE_0_0_1_1_2_1_P_ORANGE_1_2_1_2_2_2,0,2,1,1,2,0.0,0.5,0.053128406,0.0050620604,0.048066344,0.058190465,0.19944255,0.019474939,0.17996761,0.21891749
B_-2_-5_P_BLUE_-2_-5_-2_-5_-2_-2_P_ORANGE_-2_-5_-1_-2_2_-5,0,2,1,1,2,0.0,0.5,0.05303916,0.009499598,0.04353956,0.06253876,0.32418516,0.11355276,0.2106324,0.4377379
B_-3_-2_P_BLUE_-3_-5_-2_-1_0_0_P_ORANGE_-2_-1_-1_0_2_3,0,2,1,1,2,0.0,0.5,0.052983955,0.0067064483,0.046277504,0.0596904,0.26324433,0.024662256,0.23858207,0.2879066
B_-4_-4_P_BLUE_-4_-5_-2_-1_0_-5_P_ORANGE_-4_-4_-3_-4_-2_0,0,2,1,1,2,0.0,0.5,0.05285661,0.019506613,0.033349995,0.07236322,0.26197976,0.05121442,0.21076535,0.3131942
B_2_-5_P_BLUE_-1_-5_2_-5_3_-4_P_ORANGE_0_-3_2_-5_2_0,0,2,1,1,2,0.0,0.5,0.052846484,0.009889571,0.042956915,0.06273606,0.32152385,0.070371345,0.2511525,0.39189517
B_2_-5_P_BLUE_0_-4_1_-5_2_-5_P_ORANGE_1_-3_2_-5_3_0,0,3,1,2,3,0.0,0.3333333333333333,0.052833896,0.033557057,0.013542207,0.09552831,0.32815352,0.011522834,0.31240138,0.3396443
B_1_-5_P_BLUE_-1_-4_1_-5_1_-5_P_ORANGE_1_-5_1_-3_1_0,0,4,2,2,4,0.0,0.5,0.05278733,0.024496013,0.017526206,0.07597596,0.2822637,0.157235,0.0328344,0.42223972
B_-3_-5_P_BLUE_-2_-5_-1_-5_0_-4_P_ORANGE_-3_-5_-3_-5_-2_-2,0,2,1,1,2,0.0,0.5,0.052646846,0.038059562,0.014587283,0.09070641,0.3277164,0.013010755,0.31470567,0.34072718
B_0_-5_P_BLUE_-1_-5_0_-5_2_-5_P_ORANGE_0_-5_0_-5_0_-2,0,3,1,2,3,0.0,0.3333333333333333,0.052641284,0.053679768,0.010055401,0.12835948,0.3828672,0.101590544,0.24427015,0.48493922
B_1_-2_P_BLUE_-2_-5_0_-2_1_-5_P_ORANGE_-1_-1_1_-2_2_0,0,3,1,2,3,0.0,0.3333333333333333,0.052576486,0.022773854,0.021119928,0.07429111,0.2723297,0.0778743,0.21504745,0.38243043
B_1_-5_P_BLUE_0_-5_1_-5_3_-4_P_ORANGE_1_-5_1_-2_3_1,0,2,1,1,2,0.0,0.5,0.052557174,0.04046795,0.0120892245,0.093025126,0.17629547,0.09169365,0.08460183,0.26798913
B_0_-5_P_BLUE_0_-5_0_-5_1_-5_P_ORANGE_0_-5_1_-5_1_-2,0,2,1,1,2,0.0,0.5,0.05254719,0.050351165,0.0021960258,0.10289835,0.42858535,0.06648031,0.36210504,0.49506566
B_-3_-5_P_BLUE_-2_-5_-2_-5_-1_-5_P_ORANGE_-2_-4_-1_-5_-1_-2,0,3,1,2,3,0.0,0.3333333333333333,0.052538246,0.058086876,0.0089437915,0.13463283,0.1770947,0.031384513,0.13878612,0.21566087
B_1_-5_P_BLUE_-2_-5_0_-5_1_-5_P_ORANGE_1_-5_1_-4_2_-1,0,3,2,1,3,0.0,0.6666666666666666,0.052537832,0.030126616,0.01601464,0.08979842,0.37399206,0.11562978,0.21055849,0.4604492
B_-1_-5_P_BLUE_-3_-4_-1_-5_0_-6_P_ORANGE_-1_-5_-1_-4_-1_-2,0,2,1,1,2,0.0,0.5,0.052486755,0.050900355,0.0015864013,0.10338711,0.37812504,0.013954192,0.36417085,0.39207923
B_-4_-3_P_BLUE_-4_-3_-3_-5_-2_-5_P_ORANGE_-4_-3_-4_-3_-2_0,0,4,1,3,4,0.0,0.25,0.052471787,0.034705106,0.0057553225,0.09731868,0.20468712,0.10342405,0.08810576,0.3579104
B_-4_-2_P_BLUE_-4_-3_-3_-3_-2_-5_P_ORANGE_-4_-2_-4_0_-2_-1,0,3,2,1,3,0.0,0.6666666666666666,0.052450817,0.01423618,0.04094475,0.072511576,0.25779673,0.0987411,0.12832652,0.36783972
B_-1_2_P_BLUE_-3_-4_-2_1_3_-1_P_ORANGE_-4_0_-2_2_2_1,0,2,1,1,2,0.0,0.5,0.052446947,0.007097939,0.04534901,0.059544887,0.17335215,0.04838931,0.12496285,0.22174147
B_3_-4_P_BLUE_0_-4_2_-5_2_-4_P_ORANGE_0_-4_0_-1_3_-4,0,2,1,1,2,0.0,0.5,0.052096184,0.031168345,0.020927839,0.08326453,0.36461192,0.018195763,0.34641618,0.3828077
B_-4_-4_P_BLUE_-4_-4_-3_-5_-1_-4_P_ORANGE_-4_-4_-4_-1_-3_-4,0,2,1,1,2,0.0,0.5,0.051999263,0.029924015,0.022075247,0.081923276,0.25653103,0.044697233,0.21183379,0.30122826
B_-3_-5_P_BLUE_-4_-2_-2_-2_-1_-6_P_ORANGE_-3_-4_-2_-3_-2_-2,0,2,1,1,2,0.0,0.5,0.05199563,0.003925059,0.048070572,0.05592069,0.3791269,0.03784658,0.3412803,0.41697347
B_-1_-5_P_BLUE_-1_-6_-1_-5_-1_-5_P_ORANGE_-2_-5_-1_-4_3_-4,0,2,1,1,2,0.0,0.5,0.051846843,0.018010493,0.03383635,0.06985734,0.3319011,0.15341598,0.17848514,0.48531708
B_0_-5_P_BLUE_-2_-5_0_-6_1_-5_P_ORANGE_-2_-4_0_-5_0_-2,0,2,1,1,2,0.0,0.5,0.051832385,0.051122956,0.0007094292,0.10295534,0.29009908,0.035608575,0.25449052,0.32570767
B_-1_-5_P_BLUE_-2_-5_-1_-6_0_-5_P_ORANGE_-2_-4_0_-6_0_-3,0,2,1,1,2,0.0,0.5,0.051749222,0.02452409,0.027225133,0.076273315,0.43215597,0.034443215,0.39771274,0.46659917
B_3_-1_P_BLUE_-2_-5_0_0_2_-5_P_ORANGE_1_1_3_-1_3_-1,0,2,1,1,2,0.0,0.5,0.05163508,0.024597185,0.027037894,0.07623226,0.27626264,0.0041270107,0.27213565,0.28038967
B_-1_-4_P_BLUE_-1_-5_-1_-4_0_-5_P_ORANGE_-1_-4_-1_-2_0_-4,0,2,1,1,2,0.0,0.5,0.051388454,0.013818417,0.037570037,0.06520687,0.37215126,0.09802464,0.27412662,0.4701759
B_-3_-5_P_BLUE_-3_-5_-2_-5_-1_-6_P_ORANGE_-3_-3_-2_-5_-1_0,0,2,1,1,2,0.0,0.5,0.051339183,0.015684348,0.035654835,0.06702353,0.17842257,0.12050239,0.057920173,0.29892495
B_-4_-4_P_BLUE_-4_-2_-3_-5_-2_-5_P_ORANGE_-4_-4_-4_-2_-1_0,0,3,1,2,3,0.0,0.3333333333333333,0.05128813,0.061303183,0.0070625516,0.13797796,0.27697062,0.068383075,0.19628665,0.36348554
B_0_0_P_BLUE_-1_0_0_-2_2_-4_P_ORANGE_-4_4_-1_0_0_0,0,2,1,1,2,0.0,0.5,0.05127824,0.021537231,0.02974101,0.07281547,0.2958082,0.082845785,0.2129624,0.37865397
B_2_-5_P_BLUE_-2_-3_2_-5_3_-4_P_ORANGE_-2_-3_2_-5_3_-1,0,2,1,1,2,0.0,0.5,0.051269628,0.048370898,0.002898729,0.099640526,0.35239768,0.08432247,0.26807523,0.43672016
B_1_-5_P_BLUE_-3_-4_1_-5_1_-5_P_ORANGE_0_0_2_-5_2_-3,0,3,1,2,3,0.0,0.3333333333333333,0.05125909,0.035962775,0.0021298486,0.08721319,0.24777089,0.06859284,0.19524223,0.34466115
B_-1_-5_P_BLUE_-1_-6_-1_-5_-1_-5_P_ORANGE_-1_-5_-1_-4_0_-3,0,2,1,1,2,0.0,0.5,0.051211514,0.048263565,0.0029479496,0.09947508,0.44299635,0.06114295,0.3818534,0.5041393
B_0_-2_P_BLUE_-2_0_0_-1_3_-4_P_ORANGE_-4_3_0_-1_1_-1,0,3,1,2,3,0.0,0.3333333333333333,0.05115388,0.04210859,0.012282883,0.10965963,0.327886,0.019616108,0.30076,0.3464812
B_-1_-5_P_BLUE_-1_-5_-1_-5_0_-5_P_ORANGE_-3_-4_-1_-5_0_-3,0,2,1,1,2,0.0,0.5,0.051103722,0.04782058,0.0032831426,0.0989243,0.28860006,0.07982721,0.20877285,0.36842728
B_-2_-5_P_BLUE_-3_-5_-2_-5_2_-3_P_ORANGE_-2_-5_-2_-3_0_-4,0,2,1,1,2,0.0,0.5,0.05109109,0.047946606,0.0031444847,0.09903769,0.34734,0.11578013,0.23155987,0.46312013
B_2_-5_P_BLUE_0_-5_1_-5_2_-4_P_ORANGE_-3_-4_2_-5_2_-2,0,2,1,1,2,0.0,0.5,0.05103472,0.046542965,0.0044917525,0.09757768,0.21493116,0.08021906,0.1347121,0.29515022
B_2_-2_P_BLUE_1_-3_2_4_3_-1_P_ORANGE_1_0_2_-1_3_0,0,2,1,1,2,0.0,0.5,0.050985333,0.037184004,0.01380133,0.08816934,0.39844644,0.05634819,0.34209827,0.45479465
B_3_-3_P_BLUE_0_-3_2_-5_3_-4_P_ORANGE_-1_3_2_-1_3_-2,0,2,1,1,2,0.0,0.5,0.050890706,0.042013876,0.008876832,0.09290458,0.19055678,0.07591559,0.11464119,0.26647237
B_-3_-2_P_BLUE_-4_-4_-3_-3_-1_-5_P_ORANGE_-4_-1_-3_-2_-1_0,0,3,1,2,3,0.0,0.3333333333333333,0.05084187,0.039352734,0.018223155,0.10620211,0.16625427,0.089405164,0.097028844,0.2924956
B_-2_-5_P_BLUE_-4_-4_-2_-5_-1_-5_P_ORANGE_-4_-1_-2_-5_-2_-2,0,2,1,1,2,0.0,0.5,0.05082049,0.045923404,0.004897086,0.09674389,0.3739168,0.0659402,0.3079766,0.439857
B_-1_-5_P_BLUE_-2_-5_-1_-5_0_-5_P_ORANGE_-3_-5_-1_-5_-1_-5,0,2,1,1,2,0.0,0.5,0.050773945,0.0156775,0.035096444,0.066451445,0.6039795,0.10961662,0.49436292,0.71359617
B_3_-2_P_BLUE_-1_-5_1_-3_2_-3_P_ORANGE_1_0_2_-2_3_-3,0,2,1,1,2,0.0,0.5,0.05073373,0.008671932,0.0420618,0.059405662,0.34860107,0.024661124,0.32393995,0.3732622
B_-1_-5_P_BLUE_-1_-5_-1_-5_0_-5_P_ORANGE_-1_-5_-1_-5_-1_-1,0,3,1,2,3,0.0,0.3333333333333333,0.050708756,0.030260336,0.01575823,0.0895704,0.3961092,0.0929436,0.26835108,0.48674956
B_1_-3_P_BLUE_1_-5_1_-4_2_-3_P_ORANGE_0_0_1_-3_1_-3,0,3,1,2,3,0.0,0.3333333333333333,0.0506877,0.038271625,0.011254578,0.10251108,0.40530324,0.07612913,0.30725914,0.4928478
B_2_-5_P_BLUE_-1_-5_2_-5_3_-4_P_ORANGE_-4_0_2_-3_3_-5,0,3,2,1,3,0.0,0.6666666666666666,0.05065745,0.06418325,0.004959093,0.14142555,0.30944067,0.041753516,0.27060652,0.36738002
B_-1_-5_P_BLUE_-1_-5_-1_-5_0_-5_P_ORANGE_-1_-5_-1_-4_-1_-3,0,3,2,1,3,0.0,0.6666666666666666,0.050576363,0.013258119,0.03351062,0.06583507,0.43187204,0.014559537,0.4156012,0.45093518
B_2_-1_P_BLUE_-2_0_1_-2_2_4_P_ORANGE_1_1_2_4_3_1,0,2,1,1,2,0.0,0.5,0.0505737,0.015079588,0.03549411,0.06565329,0.10042523,0.008508995,0.09191623,0.10893422
B_0_-5_P_BLUE_-1_-5_1_-5_1_-5_P_ORANGE_0_-5_1_-5_1_-2,0,3,1,2,3,0.0,0.3333333333333333,0.050536547,0.031881273,0.007344255,0.08333282,0.43845472,0.012312201,0.42388391,0.45399567
B_0_-5_P_BLUE_0_-6_0_-5_2_-4_P_ORANGE_0_-3_1_-5_2_-4,0,2,1,1,2,0.0,0.5,0.05049233,0.027451945,0.023040386,0.07794428,0.23547772,0.00620459,0.22927313,0.2416823
B_1_-5_P_BLUE_0_-6_0_-5_2_0_P_ORANGE_-2_-5_-1_-1_1_-5,0,2,1,1,2,0.0,0.5,0.050430108,0.031243574,0.019186534,0.08167368,0.45944035,0.009346649,0.45009372,0.468787
B_-1_-5_P_BLUE_-1_-5_-1_-5_-1_-4_P_ORANGE_-2_-1_-1_-5_-1_-4,0,3,1,2,3,0.0,0.3333333333333333,0.050388735,0.034750137,0.023336668,0.09944641,0.4457618,0.04153152,0.38708457,0.47734502
B_3_-1_P_BLUE_0_-3_3_-4_3_-3_P_ORANGE_-3_0_3_-1_3_1,0,2,1,1,2,0.0,0.5,0.050366893,0.043575294,0.0067915954,0.09394219,0.31359446,0.03216651,0.28142795,0.34576097
B_1_-5_P_BLUE_0_-5_1_-5_2_-4_P_ORANGE_1_-5_1_-4_1_-1,0,2,1,1,2,0.0,0.5,0.050358668,0.03375718,0.016601492,0.08411585,0.42902285,0.019120574,0.40990227,0.44814342
B_-2_-5_P_BLUE_-3_-5_-2_-5_-1_-5_P_ORANGE_-2_-5_-2_-4_0_0,0,2,1,1,2,0.0,0.5,0.050353944,0.047272336,0.003081609,0.09762628,0.31977862,0.014499709,0.30527893,0.33427835
B_-1_-3_P_BLUE_-1_-4_-1_-3_2_0_P_ORANGE_-1_-4_-1_-3_-1_0,0,2,1,1,2,0.0,0.5,0.050352663,0.006866744,0.04348592,0.05721941,0.32746542,0.124488175,0.20297724,0.4519536
B_1_-5_P_BLUE_0_-5_0_-5_1_-5_P_ORANGE_1_-5_1_-4_2_-1,0,3,1,2,3,0.0,0.3333333333333333,0.050337553,0.020418914,0.021596665,0.0671306,0.35455218,0.042714827,0.2941748,0.38640285
B_2_-5_P_BLUE_1_-5_2_-5_3_-3_P_ORANGE_-1_-2_1_-3_2_-5,0,2,1,1,2,0.0,0.5,0.050287563,0.027727794,0.022559768,0.07801536,0.24132776,0.17173442,0.06959333,0.41306219
B_1_-5_P_BLUE_0_-5_1_-5_2_-5_P_ORANGE_0_-5_1_-5_1_-2,0,3,1,2,3,0.0,0.3333333333333333,0.050241858,0.027638359,0.01877314,0.08605377,0.3490456,0.08775894,0.22643346,0.42699936
B_0_-5_P_BLUE_-1_-5_0_-5_1_-5_P_ORANGE_-2_-3_0_-5_1_-5,0,2,1,1,2,0.0,0.5,0.05019045,0.015679762,0.034510687,0.06587021,0.4743057,0.01200062,0.46230507,0.4863063
B_-1_-1_P_BLUE_-4_-5_-1_-2_0_0_P_ORANGE_-1_0_-1_1_2_4,0,2,1,1,2,0.0,0.5,0.050183877,0.012835288,0.037348587,0.063019164,0.2179259,0.110984005,0.1069419,0.3289099
B_-1_-5_P_BLUE_-1_-5_0_-5_2_-5_P_ORANGE_-2_-2_-1_-4_0_-5,0,2,1,1,2,0.0,0.5,0.05018272,0.03973038,0.0104523385,0.0899131,0.38154584,0.11904049,0.26250535,0.50058633
B_1_0_P_BLUE_-3_2_0_1_0_2_P_ORANGE_0_2_0_2_1_2,0,2,1,1,2,0.0,0.5,0.05017265,0.015945429,0.03422722,0.06611808,0.39072332,0.011246949,0.37947637,0.40197027
B_0_2_P_BLUE_-2_4_0_-1_3_1_P_ORANGE_-3_3_0_2_0_3,0,2,1,1,2,0.0,0.5,0.05015863,0.025741512,0.02441712,0.075900145,0.32124555,0.006580487,0.31466505,0.32782602
B_3_3_P_BLUE_-1_2_2_-2_3_-2_P_ORANGE_0_3_3_1_3_3,0,2,1,1,2,0.0,0.5,0.050108165,0.0077748504,0.042333312,0.057883013,0.08360788,0.011178911,0.07242897,0.09478679
B_-4_3_P_BLUE_-2_4_0_2_1_-4_P_ORANGE_-4_2_-4_3_-2_1,0,2,1,1,2,0.0,0.5,0.049930185,0.0015474297,0.048382755,0.051477615,0.202313,0.046534307,0.1557787,0.24884732
B_-3_-5_P_BLUE_-3_-5_-3_-1_-1_-5_P_ORANGE_-4_0_-3_-5_2_0,0,3,2,1,3,0.0,0.6666666666666666,0.04988571,0.05929487,0.0048435256,0.1336622,0.27249402,0.00624021,0.2671045,0.28124064
B_1_-4_P_BLUE_0_-4_1_-4_1_-3_P_ORANGE_-1_0_1_-3_2_-4,0,2,1,1,2,0.0,0.5,0.049842514,0.017452778,0.032389734,0.06729529,0.4349991,0.019799441,0.41519967,0.45479855
B_-3_-5_P_BLUE_-3_-5_-1_-5_1_-5_P_ORANGE_-3_-5_-3_-5_-2_-2,0,4,2,2,4,0.0,0.5,0.0497731,0.04370808,0.011092075,0.11870457,0.25740322,0.07641208,0.12681772,0.31797642
B_-1_-5_P_BLUE_-1_-5_-1_-4_0_-5_P_ORANGE_-1_-5_-1_-3_3_-2,0,2,1,1,2,0.0,0.5,0.049679793,0.032105286,0.017574508,0.081785075,0.18226197,0.07810566,0.10415632,0.26036763
B_-1_-5_P_BLUE_-1_-5_0_-5_0_-5_P_ORANGE_-1_-4_0_-5_0_-1,0,2,1,1,2,0.0,0.5,0.049493577,0.04675408,0.002739493,0.09624766,0.4808563,0.021441057,0.45941523,0.50229734
B_1_-5_P_BLUE_0_-6_1_-5_3_-5_P_ORANGE_1_-5_1_-3_3_-3,0,2,1,1,2,0.0,0.5,0.049457937,0.036962412,0.012495526,0.08642035,0.38648802,0.022368476,0.36411956,0.4088565
B_-1_-5_P_BLUE_-2_-5_-1_-5_2_-5_P_ORANGE_-1_-5_-1_-4_0_-1,0,3,2,1,3,0.0,0.6666666666666666,0.049454343,0.04227974,0.0043463954,0.10599831,0.39833596,0.111767,0.24039909,0.4827589
B_1_-4_P_BLUE_-2_-4_0_-5_1_-5_P_ORANGE_1_-5_1_-3_1_0,0,3,2,1,3,0.0,0.6666666666666666,0.049441118,0.0132969,0.031208392,0.06254335,0.3118631,0.022466445,0.29228702,0.3433236
B_-1_-5_P_BLUE_-1_-5_-1_-5_1_-5_P_ORANGE_-2_-2_-1_-5_-1_-5,0,2,1,1,2,0.0,0.5,0.049404543,0.04474316,0.004661384,0.094147705,0.3310488,0.16108271,0.16996607,0.4921315
B_3_-4_P_BLUE_0_-3_2_-5_3_-3_P_ORANGE_-1_-5_3_-4_3_0,0,2,1,1,2,0.0,0.5,0.049071457,0.040181432,0.008890023,0.08925289,0.28936586,0.053837687,0.23552817,0.34320354
B_-4_-4_P_BLUE_-4_-5_-2_-5_1_-5_P_ORANGE_-4_-5_-4_-4_-2_-2,0,4,2,2,4,0.0,0.5,0.0489204,0.023852605,0.024278093,0.08614232,0.15756115,0.10889784,0.048479393,0.27080348
B_-1_-5_P_BLUE_-4_-1_-1_-5_0_-5_P_ORANGE_-3_-1_-1_-5_0_-2,0,3,1,2,3,0.0,0.3333333333333333,0.048845258,0.05813614,0.005348801,0.131015,0.28416982,0.11201795,0.13839681,0.4107658
B_0_-5_P_BLUE_0_-5_0_-4_1_-4_P_ORANGE_0_-5_1_-5_1_-1,0,2,1,1,2,0.0,0.5,0.048807085,0.004449412,0.044357672,0.053256497,0.29212716,0.17037734,0.121749826,0.4625045
B_-3_2_P_BLUE_-3_-5_-3_0_-2_0_P_ORANGE_-4_-3_-3_2_-1_3,0,2,1,1,2,0.0,0.5,0.048785686,0.0041103605,0.044675328,0.05289605,0.18620431,0.025211483,0.16099283,0.2114158
B_1_-3_P_BLUE_0_-5_1_-2_2_-5_P_ORANGE_0_-3_0_0_1_-3,0,2,1,1,2,0.0,0.5,0.04871871,0.042011954,0.006706756,0.09073066,0.40601128,0.049345598,0.3566657,0.4553569
B_-1_-5_P_BLUE_-2_-5_-1_-5_2_-4_P_ORANGE_-3_-5_-2_-4_3_-3,0,2,1,1,2,0.0,0.5,0.048636418,0.0002962835,0.048340134,0.0489327,0.39759243,0.01560843,0.381984,0.41320086
B_-2_-5_P_BLUE_-3_-5_-2_-5_-1_-5_P_ORANGE_-2_-5_-2_-4_0_-1,0,2,1,1,2,0.0,0.5,0.048572335,0.022742694,0.025829641,0.07131503,0.31673446,0.059907496,0.25682697,0.37664196
B_1_-5_P_BLUE_-1_-5_1_-5_1_-5_P_ORANGE_-2_-3_1_-5_1_-3,0,2,1,1,2,0.0,0.5,0.048446216,0.04432507,0.004121147,0.092771284,0.25059587,0.013912298,0.23668356,0.26450816
B_1_-5_P_BLUE_2_-5_2_-5_3_-5_P_ORANGE_0_-4_1_-5_2_-2,0,2,1,1,2,0.0,0.5,0.04832142,0.010411857,0.037909564,0.058733277,0.43282557,0.0044142753,0.42841128,0.43723983
B_0_-5_P_BLUE_-4_-5_-1_-5_1_-5_P_ORANGE_-1_-5_1_-3_3_-4,0,2,1,1,2,0.0,0.5,0.048289035,0.046426896,0.001862138,0.09471593,0.41626185,0.09027809,0.32598376,0.50653994
B_-4_-1_P_BLUE_-4_-2_-3_-1_-2_-2_P_ORANGE_-4_0_-4_0_-1_0,0,2,1,1,2,0.0,0.5,0.0482566,0.00012303889,0.04813356,0.048379637,0.23788811,0.016992405,0.22089571,0.25488052
B_2_-3_P_BLUE_0_-4_2_-5_3_-3_P_ORANGE_-4_-4_2_-3_3_0,0,2,1,1,2,0.0,0.5,0.04820478,0.044725273,0.0034795075,0.09293005,0.291951,0.068418115,0.22353289,0.36036912
B_-4_-1_P_BLUE_-4_-2_-4_3_-3_-4_P_ORANGE_-4_-1_-3_0_0_2,0,2,1,1,2,0.0,0.5,0.048131816,0.007333679,0.040798135,0.055465493,0.2724923,0.028162047,0.24433026,0.30065435
B_-4_-5_P_BLUE_-4_-3_-3_-5_-1_-6_P_ORANGE_-4_-5_-4_0_2_-2,0,3,2,1,3,0.0,0.6666666666666666,0.048071753,0.034761537,0.0023320618,0.08654471,0.35269973,0.12549107,0.25318062,0.5297148
B_-1_-1_P_BLUE_-2_-3_0_1_2_-5_P_ORANGE_-1_0_-1_2_3_-1,0,2,1,1,2,0.0,0.5,0.047901552,0.011613436,0.036288116,0.05951499,0.39998594,0.04167527,0.35831067,0.4416612
